PermutationIndex,Permutation,MatterQubits
1172036859,"[20,17,12,15,21,16,11,23,10,19,2,4,7,18,1,6,22,5,8,13,9,3,14]",8
312891581,"[23,19,12,15,18,21,11,16,1,20,10,8,9,22,5,7,17,4,3,13,2,6,14]",8
