PermutationIndex,Permutation,MatterQubits
343339537,"[9,12,4,11,10,5,7,3,1,6,13,2,8]",4
343850826,"[9,13,4,12,10,2,3,1,5,6,11,7,8]",4
343990392,"[9,11,3,12,10,2,7,5,1,6,13,4,8]",4
344375103,"[9,10,4,13,12,2,7,5,1,3,11,6,8]",4
344680940,"[9,10,1,12,13,2,6,5,3,4,11,7,8]",4
30755858,"[9,10,5,12,13,2,7,3,1,4,11,6,8]",4
31313263,"[9,12,5,13,10,2,6,4,3,1,11,7,8]",4
31532402,"[9,10,5,12,11,4,7,2,3,6,13,1,8]",4
31954813,"[9,12,1,10,13,2,6,4,5,3,11,7,8]",4
32150857,"[9,10,1,12,13,5,4,3,2,6,11,7,8]",4
33616332,"[9,13,1,10,12,2,3,5,4,6,11,7,8]",4
34192619,"[9,11,1,10,13,2,3,4,5,6,12,7,8]",4
34593312,"[9,12,3,13,11,5,7,2,4,1,10,6,8]",4
34725105,"[9,12,1,11,13,3,7,5,2,4,10,6,8]",4
346127581,"[9,11,2,10,13,5,4,3,1,6,12,7,8]",4
347265016,"[9,10,4,11,13,5,7,1,3,6,12,2,8]",4
347321841,"[9,10,3,11,13,4,7,1,2,6,12,5,8]",4
347620540,"[9,11,3,13,10,1,7,5,4,6,12,2,8]",4
347852267,"[9,13,4,10,12,5,6,3,2,1,11,7,8]",4
348460016,"[9,12,2,11,13,1,6,4,3,5,10,7,8]",4
348823530,"[9,12,4,10,13,2,7,1,5,6,11,3,8]",4
350333914,"[9,10,1,12,11,2,6,3,4,5,13,7,8]",4
350535206,"[9,11,3,13,12,1,7,2,4,5,10,6,8]",4
350981364,"[9,13,2,12,10,1,7,5,4,6,11,3,8]",4
353176311,"[9,12,5,10,13,1,7,2,3,6,11,4,8]",4
353535976,"[9,12,4,10,11,5,7,2,1,3,13,6,8]",4
355265876,"[9,11,4,10,13,1,3,5,2,6,12,7,8]",4
355953209,"[9,12,2,13,11,1,7,5,3,4,10,6,8]",4
355975823,"[9,10,3,11,13,1,7,2,5,6,12,4,8]",4
356169779,"[9,10,4,13,11,3,7,1,5,6,12,2,8]",4
356797629,"[9,12,2,10,13,3,7,4,1,6,11,5,8]",4
357062551,"[9,12,1,11,13,2,7,3,5,4,10,6,8]",4
357170907,"[9,11,3,12,13,5,6,4,1,2,10,7,8]",4
358190778,"[9,12,5,11,10,3,7,2,4,1,13,6,8]",4
359021859,"[9,12,3,13,11,4,7,2,5,6,10,1,8]",4
359124552,"[9,11,1,12,13,5,4,3,2,6,10,7,8]",4
359761795,"[9,11,5,10,12,4,7,3,2,6,13,1,8]",4
360105002,"[9,13,4,11,10,5,6,2,1,3,12,7,8]",4
360295909,"[9,12,2,13,10,4,5,3,1,6,11,7,8]",4
360675596,"[9,11,2,10,13,4,6,5,1,3,12,7,8]",4
361318331,"[9,11,2,10,12,4,7,3,1,5,13,6,8]",4
361394330,"[9,12,5,11,13,2,6,3,4,1,10,7,8]",4
361659474,"[9,12,2,11,13,1,7,5,3,6,10,4,8]",4
362485910,"[9,11,2,10,12,3,7,5,1,6,13,4,8]",4
363682829,"[9,13,3,11,12,4,7,1,5,6,10,2,8]",4
363695081,"[9,13,5,12,11,4,6,3,2,1,10,7,8]",4
363950632,"[9,11,3,10,13,4,5,2,1,6,12,7,8]",4
364044099,"[9,11,5,10,13,4,6,1,3,2,12,7,8]",4
364342920,"[9,13,5,11,10,3,7,1,2,4,12,6,8]",4
364404865,"[9,12,4,13,10,5,7,2,3,1,11,6,8]",4
364459500,"[9,11,3,12,10,2,7,1,5,6,13,4,8]",4
366604747,"[9,11,2,13,10,4,7,1,3,6,12,5,8]",4
368622983,"[9,13,4,12,10,1,7,3,5,6,11,2,8]",4
369244137,"[9,12,1,13,11,3,5,2,4,6,10,7,8]",4
369440300,"[9,10,2,13,12,5,3,4,1,6,11,7,8]",4
369712880,"[9,10,4,13,12,1,5,2,3,6,11,7,8]",4
370572554,"[9,11,1,13,12,4,3,5,2,6,10,7,8]",4
371327663,"[9,11,5,12,13,2,6,1,4,3,10,7,8]",4
371530156,"[9,11,4,10,13,1,3,5,2,6,12,7,8]",4
371921410,"[9,12,2,11,10,4,1,5,3,6,13,7,8]",4
372013224,"[9,12,1,13,10,5,6,4,3,2,11,7,8]",4
372509305,"[9,12,3,10,13,4,6,1,5,2,11,7,8]",4
372709475,"[9,12,5,11,13,1,2,4,3,6,10,7,8]",4
373621024,"[9,13,5,10,12,2,1,4,3,6,11,7,8]",4
375529600,"[9,10,5,11,12,1,4,2,3,6,13,7,8]",4
375896941,"[9,11,4,10,13,5,7,1,3,6,12,2,8]",4
376247063,"[9,12,2,13,10,4,6,5,3,1,11,7,8]",4
376492263,"[9,11,3,12,10,1,6,2,5,4,13,7,8]",4
376608174,"[9,13,5,12,11,3,7,2,1,6,10,4,8]",4
377457418,"[9,10,3,12,13,5,7,1,2,4,11,6,8]",4
377808986,"[9,10,3,13,11,4,2,1,5,6,12,7,8]",4
378342819,"[9,13,3,11,12,5,6,1,2,4,10,7,8]",4
378383921,"[9,12,5,11,10,1,6,3,2,4,13,7,8]",4
378689474,"[9,12,1,11,13,2,7,5,4,3,10,6,8]",4
379141699,"[9,12,2,11,13,3,7,5,4,1,10,6,8]",4
379916968,"[9,12,2,11,13,5,7,4,1,6,10,3,8]",4
380019407,"[9,11,2,10,13,1,5,4,3,6,12,7,8]",4
380523628,"[9,11,3,10,12,4,7,1,2,5,13,6,8]",4
380997623,"[9,10,5,13,11,1,6,3,2,4,12,7,8]",4
382052940,"[9,10,4,12,11,3,2,1,5,6,13,7,8]",4
383157199,"[9,10,4,11,13,2,7,1,3,6,12,5,8]",4
383838044,"[9,10,3,11,13,1,4,5,2,6,12,7,8]",4
384706969,"[9,10,4,11,12,5,7,1,3,6,13,2,8]",4
385228740,"[9,12,2,13,11,5,6,4,3,1,10,7,8]",4
386015828,"[9,13,5,11,10,3,7,2,4,1,12,6,8]",4
389491078,"[9,12,4,10,13,3,7,5,2,1,11,6,8]",4
389895084,"[9,10,2,11,13,1,7,3,5,6,12,4,8]",4
390547139,"[9,13,2,11,10,3,7,1,4,5,12,6,8]",4
390707502,"[9,13,5,11,12,3,7,2,1,6,10,4,8]",4
391214166,"[9,10,3,13,11,5,7,1,2,4,12,6,8]",4
391256000,"[9,12,2,10,11,5,6,3,1,4,13,7,8]",4
392084958,"[9,13,4,11,10,3,6,2,5,1,12,7,8]",4
392563808,"[9,11,5,10,13,4,6,1,3,2,12,7,8]",4
392695944,"[9,10,2,12,13,5,7,4,3,6,11,1,8]",4
393285589,"[9,10,5,11,12,3,7,1,2,4,13,6,8]",4
393644291,"[9,11,4,12,13,1,7,2,5,3,10,6,8]",4
393987552,"[9,12,3,10,13,2,7,4,5,1,11,6,8]",4
37321958,"[9,12,3,10,13,1,7,5,4,2,11,6,8]",4
37327130,"[9,12,5,13,10,1,7,2,3,6,11,4,8]",4
38880604,"[9,11,4,13,10,3,6,1,2,5,12,7,8]",4
396087731,"[9,10,2,12,11,5,3,1,4,6,13,7,8]",4
396848779,"[9,10,1,12,11,4,6,3,2,5,13,7,8]",4
396880146,"[9,13,3,12,11,4,7,1,5,2,10,6,8]",4
397151810,"[9,13,4,11,10,1,2,3,5,6,12,7,8]",4
397177455,"[9,11,4,13,10,3,7,5,2,1,12,6,8]",4
398272720,"[9,10,5,13,12,2,4,3,1,6,11,7,8]",4
398471182,"[9,10,5,11,12,2,7,4,3,6,13,1,8]",4
398887419,"[9,11,4,12,13,5,7,1,3,2,10,6,8]",4
401171567,"[9,13,2,12,10,1,7,5,3,4,11,6,8]",4
402112685,"[9,12,3,13,11,4,6,1,2,5,10,7,8]",4
402503810,"[9,10,4,11,13,1,6,5,2,3,12,7,8]",4
404705868,"[9,12,5,10,11,1,6,2,3,4,13,7,8]",4
405790667,"[9,11,2,12,10,3,6,1,5,4,13,7,8]",4
405849476,"[9,12,4,13,10,1,6,2,3,5,11,7,8]",4
406645281,"[9,10,1,12,11,2,7,3,4,6,13,5,8]",4
406911790,"[9,11,4,12,10,5,2,1,3,6,13,7,8]",4
407309267,"[9,10,5,13,11,4,7,3,1,6,12,2,8]",4
408012408,"[9,12,4,10,13,3,6,1,5,2,11,7,8]",4
408042168,"[9,11,4,10,13,2,7,3,5,1,12,6,8]",4
408874743,"[9,12,1,11,10,5,3,2,4,6,13,7,8]",4
409605483,"[9,11,3,10,12,5,7,1,4,2,13,6,8]",4
409974182,"[9,13,3,10,11,1,6,4,5,2,12,7,8]",4
409992819,"[9,11,4,12,10,1,7,2,3,5,13,6,8]",4
410091685,"[9,10,1,11,12,5,6,2,4,3,13,7,8]",4
410693742,"[9,10,5,13,12,3,6,4,1,2,11,7,8]",4
411010766,"[9,11,5,12,10,4,1,2,3,6,13,7,8]",4
411370796,"[9,11,3,12,13,5,7,4,2,6,10,1,8]",4
411415367,"[9,13,1,10,11,3,7,5,4,2,12,6,8]",4
411638282,"[9,11,2,12,10,1,7,3,4,5,13,6,8]",4
411667154,"[9,12,4,10,13,2,7,5,1,3,11,6,8]",4
412155734,"[9,13,5,10,11,1,6,4,3,2,12,7,8]",4
412946948,"[9,13,4,11,12,5,6,1,3,2,10,7,8]",4
413059689,"[9,12,4,10,13,5,7,3,2,1,11,6,8]",4
413338397,"[9,11,5,13,10,2,7,3,1,6,12,4,8]",4
413537734,"[9,10,3,13,12,2,5,4,1,6,11,7,8]",4
413584954,"[9,10,1,11,13,2,7,3,4,5,12,6,8]",4
413834243,"[9,12,5,11,13,2,6,4,1,3,10,7,8]",4
414430856,"[9,10,2,13,12,5,7,1,3,4,11,6,8]",4
415280330,"[9,11,4,12,10,5,7,2,3,1,13,6,8]",4
415979143,"[9,10,5,11,12,3,6,2,1,4,13,7,8]",4
416083769,"[9,13,5,10,11,2,6,3,1,4,12,7,8]",4
416243498,"[9,11,3,12,10,2,6,1,5,4,13,7,8]",4
417193570,"[9,12,2,10,11,5,4,1,3,6,13,7,8]",4
417769893,"[9,12,3,10,13,4,7,2,1,5,11,6,8]",4
418281307,"[9,13,4,11,12,2,7,5,3,1,10,6,8]",4
418568040,"[9,13,3,12,10,1,6,5,2,4,11,7,8]",4
418813571,"[9,13,1,10,12,2,4,3,5,6,11,7,8]",4
419534740,"[9,12,3,13,10,4,7,1,2,5,11,6,8]",4
419776889,"[9,10,3,12,13,1,7,5,2,6,11,4,8]",4
420203758,"[9,13,4,11,12,1,6,5,3,2,10,7,8]",4
421048435,"[9,12,3,11,10,1,5,4,2,6,13,7,8]",4
421744958,"[9,10,2,11,13,3,7,4,5,1,12,6,8]",4
422597142,"[9,11,5,13,10,2,3,4,1,6,12,7,8]",4
422653025,"[9,10,4,11,12,2,7,5,1,3,13,6,8]",4
423280619,"[9,12,4,10,11,3,6,1,5,2,13,7,8]",4
423813174,"[9,13,3,10,11,2,7,4,5,1,12,6,8]",4
423949493,"[9,13,1,11,10,5,3,2,4,6,12,7,8]",4
424548355,"[9,12,5,10,11,3,6,4,1,2,13,7,8]",4
425496604,"[9,13,3,10,11,4,6,5,1,2,12,7,8]",4
425856302,"[9,10,4,12,13,5,7,1,3,6,11,2,8]",4
427491644,"[9,13,2,11,12,5,7,3,4,6,10,1,8]",4
428675964,"[9,12,3,10,11,5,7,2,4,1,13,6,8]",4
428784901,"[9,10,4,13,11,2,7,1,5,6,12,3,8]",4
429495483,"[9,12,3,13,10,5,1,2,4,6,11,7,8]",4
429941779,"[9,13,3,12,11,1,6,4,5,2,10,7,8]",4
431086848,"[9,10,3,12,13,2,6,4,1,5,11,7,8]",4
431315038,"[9,10,3,13,12,4,5,2,1,6,11,7,8]",4
431585053,"[9,10,3,12,11,2,7,5,4,6,13,1,8]",4
432895678,"[9,11,1,12,10,2,3,5,4,6,13,7,8]",4
433170112,"[9,11,4,12,13,2,7,5,3,1,10,6,8]",4
433187486,"[9,11,4,10,12,5,7,1,3,2,13,6,8]",4
433190454,"[9,13,1,11,10,2,4,5,3,6,12,7,8]",4
433448907,"[9,11,2,12,13,4,5,1,3,6,10,7,8]",4
433461306,"[9,12,1,11,10,2,6,5,4,3,13,7,8]",4
433610032,"[9,11,4,12,10,5,7,1,2,3,13,6,8]",4
433816357,"[9,13,5,12,11,1,7,4,3,2,10,6,8]",4
434405124,"[9,13,3,10,12,5,2,4,1,6,11,7,8]",4
434868870,"[9,12,5,13,10,4,7,1,3,2,11,6,8]",4
436359222,"[9,11,2,13,12,4,7,5,1,3,10,6,8]",4
436621965,"[9,13,4,11,10,1,6,5,2,3,12,7,8]",4
437665555,"[9,13,5,10,12,3,7,2,4,1,11,6,8]",4
438056946,"[9,13,3,12,10,5,6,1,2,4,11,7,8]",4
438325417,"[9,13,5,12,10,4,7,2,1,3,11,6,8]",4
438620434,"[9,10,4,12,11,2,1,3,5,6,13,7,8]",4
439680292,"[9,11,5,10,13,1,7,4,3,2,12,6,8]",4
440646647,"[9,12,4,11,10,2,6,3,1,5,13,7,8]",4
442217274,"[9,10,2,11,13,5,1,3,4,6,12,7,8]",4
442948752,"[9,10,4,11,12,3,2,1,5,6,13,7,8]",4
442979916,"[9,11,2,13,12,5,6,3,4,1,10,7,8]",4
443440309,"[9,11,5,10,13,2,7,1,3,4,12,6,8]",4
443949804,"[9,12,1,10,11,4,7,5,2,3,13,6,8]",4
444120836,"[9,12,3,11,13,1,6,5,2,4,10,7,8]",4
444424936,"[9,11,2,10,12,3,6,1,4,5,13,7,8]",4
40031186,"[9,12,3,11,13,4,6,5,2,1,10,7,8]",4
40427463,"[9,11,2,13,10,3,7,1,4,5,12,6,8]",4
40488885,"[9,10,2,12,11,3,4,1,5,6,13,7,8]",4
40875135,"[9,10,2,11,13,3,6,5,4,1,12,7,8]",4
41386312,"[9,13,4,12,10,1,7,2,3,5,11,6,8]",4
41593191,"[9,12,3,11,13,2,6,1,5,4,10,7,8]",4
42679447,"[9,13,4,12,10,5,1,2,3,6,11,7,8]",4
43386231,"[9,12,2,11,10,4,7,1,5,6,13,3,8]",4
43448189,"[9,13,1,10,12,4,7,5,3,2,11,6,8]",4
43547021,"[9,13,3,12,11,1,4,2,5,6,10,7,8]",4
44485428,"[9,11,2,10,12,1,4,3,5,6,13,7,8]",4
44607623,"[9,13,2,12,11,4,7,3,1,5,10,6,8]",4
446200732,"[9,13,5,10,12,3,1,2,4,6,11,7,8]",4
446340030,"[9,13,1,11,10,4,7,3,5,2,12,6,8]",4
447450803,"[9,11,5,10,12,3,6,2,4,1,13,7,8]",4
448009649,"[9,10,4,12,13,5,7,1,3,6,11,2,8]",4
448953669,"[9,10,5,13,12,4,3,1,2,6,11,7,8]",4
449398237,"[9,13,4,12,11,2,3,5,1,6,10,7,8]",4
449735803,"[9,13,3,10,11,5,7,2,4,6,12,1,8]",4
450458292,"[9,11,3,10,13,1,7,4,2,6,12,5,8]",4
452411237,"[9,10,3,12,11,4,7,1,2,6,13,5,8]",4
453026446,"[9,13,5,12,11,3,7,1,2,4,10,6,8]",4
453750787,"[9,13,3,12,10,1,7,2,4,6,11,5,8]",4
453848677,"[9,13,5,11,12,4,7,1,2,3,10,6,8]",4
454238719,"[9,11,3,12,10,4,6,5,2,1,13,7,8]",4
454438849,"[9,13,4,10,12,3,6,2,1,5,11,7,8]",4
454618817,"[9,10,1,13,11,3,4,5,2,6,12,7,8]",4
455300118,"[9,11,1,10,12,4,2,3,5,6,13,7,8]",4
455862517,"[9,11,4,13,10,5,2,1,3,6,12,7,8]",4
455930300,"[9,13,1,11,12,2,7,4,5,3,10,6,8]",4
456469729,"[9,12,4,10,13,1,7,2,5,6,11,3,8]",4
456647184,"[9,12,2,11,13,4,7,5,1,3,10,6,8]",4
457043577,"[9,10,1,13,12,2,7,4,3,6,11,5,8]",4
457379207,"[9,13,5,11,10,1,7,2,3,6,12,4,8]",4
457468996,"[9,12,2,11,10,1,5,3,4,6,13,7,8]",4
459525105,"[9,10,3,13,11,1,5,4,2,6,12,7,8]",4
460111349,"[9,10,1,12,13,5,7,2,3,4,11,6,8]",4
460344270,"[9,12,4,10,11,2,3,1,5,6,13,7,8]",4
460499424,"[9,13,4,12,10,1,7,3,2,6,11,5,8]",4
460600707,"[9,10,1,13,12,2,7,3,5,4,11,6,8]",4
460628954,"[9,11,1,12,13,5,7,4,2,6,10,3,8]",4
461032040,"[9,10,5,11,12,1,7,4,2,3,13,6,8]",4
462395846,"[9,13,2,10,11,1,4,3,5,6,12,7,8]",4
463268223,"[9,11,1,13,12,4,7,5,2,6,10,3,8]",4
463811756,"[9,10,2,12,13,3,7,4,1,6,11,5,8]",4
463938648,"[9,11,4,13,12,1,7,2,5,6,10,3,8]",4
464127703,"[9,10,1,13,12,3,6,5,2,4,11,7,8]",4
464531183,"[9,13,1,11,12,3,6,4,5,2,10,7,8]",4
465547088,"[9,13,4,11,10,3,6,1,2,5,12,7,8]",4
466720024,"[9,13,2,11,10,4,7,1,5,3,12,6,8]",4
468202285,"[9,11,1,10,12,3,4,2,5,6,13,7,8]",4
468754987,"[9,13,3,11,12,1,7,2,4,5,10,6,8]",4
469238669,"[9,11,4,13,10,5,2,1,3,6,12,7,8]",4
469425000,"[9,11,2,12,13,5,6,3,4,1,10,7,8]",4
470025235,"[9,12,2,10,13,5,7,3,4,6,11,1,8]",4
470539341,"[9,10,2,13,12,4,7,1,3,5,11,6,8]",4
470843200,"[9,12,3,13,11,5,6,2,1,4,10,7,8]",4
471278831,"[9,13,2,11,12,4,1,3,5,6,10,7,8]",4
472107833,"[9,11,5,12,13,3,7,1,2,6,10,4,8]",4
472133158,"[9,12,1,10,11,5,7,3,2,4,13,6,8]",4
472283931,"[9,13,2,10,12,1,3,4,5,6,11,7,8]",4
472500530,"[9,12,2,10,11,1,7,4,3,5,13,6,8]",4
473800580,"[9,10,4,11,13,2,7,1,5,3,12,6,8]",4
473856010,"[9,12,3,11,10,4,7,2,1,5,13,6,8]",4
474424123,"[9,10,2,13,11,3,1,4,5,6,12,7,8]",4
475167971,"[9,13,1,10,12,2,7,5,4,3,11,6,8]",4
475611712,"[9,11,5,10,13,1,6,2,3,4,12,7,8]",4
476063995,"[9,12,2,11,13,1,5,4,3,6,10,7,8]",4
476773222,"[9,10,5,13,12,3,7,4,2,6,11,1,8]",4
477728729,"[9,10,2,13,11,5,7,3,1,4,12,6,8]",4
479651920,"[9,12,2,10,11,4,6,5,1,3,13,7,8]",4
479796279,"[9,13,1,12,11,4,6,2,3,5,10,7,8]",4
480239846,"[9,11,3,10,13,5,7,4,2,1,12,6,8]",4
480267012,"[9,12,2,13,10,5,6,4,3,1,11,7,8]",4
480406522,"[9,13,1,11,10,4,3,5,2,6,12,7,8]",4
480738786,"[9,10,4,11,13,1,2,3,5,6,12,7,8]",4
481128120,"[9,12,3,11,10,2,6,5,1,4,13,7,8]",4
481278293,"[9,13,3,11,12,5,2,1,4,6,10,7,8]",4
481949066,"[9,12,2,11,13,5,7,3,4,1,10,6,8]",4
482125579,"[9,12,2,13,11,4,5,1,3,6,10,7,8]",4
483704580,"[9,11,4,12,13,1,6,5,3,2,10,7,8]",4
484019461,"[9,10,4,13,11,1,7,3,5,6,12,2,8]",4
484361606,"[9,10,5,13,11,4,7,3,2,6,12,1,8]",4
484843752,"[9,11,5,10,12,4,3,2,1,6,13,7,8]",4
485011682,"[9,12,2,11,13,3,6,5,4,1,10,7,8]",4
485653245,"[9,11,4,12,13,5,7,2,1,6,10,3,8]",4
485852867,"[9,12,3,11,10,4,7,2,5,6,13,1,8]",4
485964632,"[9,11,3,10,12,4,7,2,1,5,13,6,8]",4
486378356,"[9,11,3,12,10,5,7,2,1,4,13,6,8]",4
486595058,"[9,11,3,12,10,4,1,5,2,6,13,7,8]",4
487221189,"[9,12,5,10,13,4,7,2,1,6,11,3,8]",4
487221219,"[9,10,1,12,11,4,6,2,5,3,13,7,8]",4
488556597,"[9,11,4,13,12,1,6,3,2,5,10,7,8]",4
488613320,"[9,13,5,10,11,4,1,2,3,6,12,7,8]",4
488920033,"[9,13,4,11,12,5,6,3,1,2,10,7,8]",4
489126913,"[9,10,1,12,13,3,6,5,4,2,11,7,8]",4
489259292,"[9,12,2,13,11,4,6,1,5,3,10,7,8]",4
491692802,"[9,12,4,10,11,3,5,2,1,6,13,7,8]",4
491819490,"[9,10,4,11,12,2,1,3,5,6,13,7,8]",4
492240860,"[9,12,4,13,11,5,6,1,2,3,10,7,8]",4
492311406,"[9,12,2,11,13,1,6,5,4,3,10,7,8]",4
493166652,"[9,13,3,12,11,2,7,1,4,6,10,5,8]",4
494245269,"[9,13,2,12,11,1,7,4,3,5,10,6,8]",4
494658252,"[9,10,5,12,13,1,7,3,2,6,11,4,8]",4
494661080,"[9,11,1,12,13,4,7,5,2,6,10,3,8]",4
494811875,"[9,13,2,10,11,5,4,1,3,6,12,7,8]",4
