PermutationIndex,Permutation,MatterQubits
830843849,"[1,7,3,8,2,9,5,11,13,12,6,4,10]",4
831162957,"[3,7,5,8,2,9,4,11,13,12,6,1,10]",4
831588122,"[4,7,6,8,5,9,1,11,10,13,3,2,12]",4
831946635,"[7,6,5,8,2,9,1,11,13,10,4,3,12]",4
832008845,"[7,5,3,8,1,9,2,13,11,12,6,4,10]",4
832013206,"[7,6,2,8,1,9,5,10,11,13,4,3,12]",4
832184205,"[7,6,1,8,2,9,3,13,12,11,5,4,10]",4
832323870,"[3,7,4,8,5,9,2,13,10,11,6,1,12]",4
832660219,"[7,5,4,8,2,9,3,10,11,13,6,1,12]",4
832703486,"[5,7,3,8,6,9,4,13,12,10,2,1,11]",4
832784700,"[6,7,5,8,4,9,3,12,10,11,2,1,13]",4
833511349,"[7,1,5,8,4,9,2,12,10,11,6,3,13]",4
834506617,"[6,7,3,8,1,9,4,11,10,13,2,5,12]",4
834629859,"[4,7,3,8,5,9,2,13,11,10,6,1,12]",4
835136514,"[6,7,2,8,3,9,4,11,10,13,1,5,12]",4
835176746,"[3,7,2,8,6,9,4,10,13,12,1,5,11]",4
835566983,"[7,1,4,8,5,9,3,13,10,11,6,2,12]",4
835632362,"[1,7,2,8,4,9,5,11,13,10,6,3,12]",4
835666247,"[6,7,4,8,1,9,5,13,10,11,2,3,12]",4
835765937,"[1,7,6,8,2,9,4,10,12,11,5,3,13]",4
836380039,"[2,7,1,8,4,9,5,12,13,11,6,3,10]",4
837398955,"[4,7,3,8,2,9,5,10,12,13,6,1,11]",4
837475139,"[7,6,1,8,2,9,3,13,12,11,4,5,10]",4
837646430,"[5,7,4,8,6,9,2,13,12,11,3,1,10]",4
837666306,"[7,6,3,8,5,9,1,11,12,10,2,4,13]",4
837956647,"[4,7,3,8,5,9,2,13,12,11,6,1,10]",4
838063512,"[7,6,3,8,5,9,2,11,10,13,4,1,12]",4
838293934,"[4,7,6,8,2,9,1,13,11,12,3,5,10]",4
838385109,"[1,7,4,8,5,9,3,10,11,13,6,2,12]",4
838671866,"[4,7,6,8,1,9,5,13,11,10,2,3,12]",4
838787687,"[7,6,3,8,1,9,5,10,13,11,2,4,12]",4
839179022,"[7,6,4,8,1,9,3,12,10,11,5,2,13]",4
839358419,"[5,7,1,8,3,9,4,10,13,11,6,2,12]",4
839758912,"[5,7,6,8,1,9,2,13,11,10,3,4,12]",4
839790510,"[1,7,2,8,6,9,4,13,11,10,5,3,12]",4
839803423,"[2,7,4,8,5,9,3,12,13,11,6,1,10]",4
840092254,"[6,7,3,8,2,9,1,12,10,13,4,5,11]",4
840234023,"[3,7,5,8,6,9,1,11,13,10,4,2,12]",4
840297016,"[7,6,3,8,2,9,5,13,12,10,4,1,11]",4
840671616,"[2,7,1,8,6,9,5,12,11,13,3,4,10]",4
840672109,"[6,7,2,8,3,9,1,13,10,11,4,5,12]",4
840788902,"[7,4,3,8,1,9,5,13,10,12,6,2,11]",4
840934394,"[7,4,1,8,5,9,3,10,13,11,6,2,12]",4
841036582,"[3,7,4,8,6,9,2,12,11,13,5,1,10]",4
841155177,"[4,7,6,8,1,9,3,12,10,11,2,5,13]",4
842215573,"[5,7,2,8,6,9,1,10,13,11,3,4,12]",4
843039392,"[6,7,1,8,5,9,2,12,13,11,3,4,10]",4
843772683,"[4,7,5,8,6,9,2,12,13,10,1,3,11]",4
844601031,"[2,7,6,8,1,9,4,13,12,11,5,3,10]",4
80265841,"[4,7,6,8,3,9,5,13,10,12,1,2,11]",4
80629556,"[3,7,2,8,1,9,4,10,11,12,6,5,13]",4
80867961,"[4,7,6,8,1,9,5,11,10,13,2,3,12]",4
81247125,"[3,7,2,8,6,9,4,12,11,13,5,1,10]",4
81524600,"[7,6,3,8,2,9,5,11,10,13,1,4,12]",4
81560844,"[1,7,5,8,6,9,4,10,12,11,2,3,13]",4
82004943,"[4,7,6,8,2,9,3,13,10,11,5,1,12]",4
82016883,"[2,7,6,8,3,9,4,10,12,11,1,5,13]",4
82045853,"[7,5,2,8,4,9,1,10,12,11,6,3,13]",4
82728121,"[4,7,1,8,6,9,5,13,12,11,2,3,10]",4
83045283,"[1,7,5,8,6,9,2,13,11,12,3,4,10]",4
83511046,"[7,2,5,8,4,9,3,10,11,12,6,1,13]",4
84701309,"[3,7,4,8,5,9,2,13,10,12,6,1,11]",4
845073998,"[1,7,5,8,6,9,3,12,11,13,2,4,10]",4
845736490,"[6,7,2,8,4,9,5,13,10,11,1,3,12]",4
846037619,"[7,6,5,8,3,9,4,10,12,13,2,1,11]",4
846601109,"[2,7,4,8,6,9,3,12,11,13,1,5,10]",4
847091792,"[7,4,2,8,3,9,1,10,11,12,6,5,13]",4
847430445,"[6,7,2,8,3,9,5,11,10,13,1,4,12]",4
848806119,"[7,4,2,8,3,9,5,13,12,10,6,1,11]",4
849113169,"[1,7,3,8,6,9,2,11,12,10,5,4,13]",4
849771743,"[7,2,3,8,5,9,4,13,12,11,6,1,10]",4
850072635,"[5,7,2,8,6,9,3,13,11,10,4,1,12]",4
850773337,"[5,7,3,8,1,9,2,11,13,10,6,4,12]",4
850949387,"[3,7,4,8,6,9,1,13,10,11,5,2,12]",4
851888181,"[4,7,6,8,1,9,5,10,12,13,3,2,11]",4
852112269,"[7,5,3,8,4,9,2,10,12,13,6,1,11]",4
853047215,"[2,7,6,8,5,9,3,12,13,10,1,4,11]",4
853935489,"[7,5,2,8,3,9,4,10,12,11,6,1,13]",4
854282060,"[5,7,6,8,4,9,3,13,12,11,2,1,10]",4
855434777,"[2,7,6,8,1,9,3,10,11,13,5,4,12]",4
855587601,"[7,6,1,8,5,9,4,10,13,12,3,2,11]",4
855818504,"[7,6,2,8,4,9,3,12,10,13,5,1,11]",4
857096753,"[6,7,1,8,5,9,2,10,11,12,4,3,13]",4
857742133,"[1,7,4,8,3,9,5,10,13,11,6,2,12]",4
858233223,"[6,7,2,8,4,9,1,13,11,10,5,3,12]",4
858651934,"[7,5,1,8,3,9,4,10,12,11,6,2,13]",4
858837186,"[7,4,3,8,5,9,2,10,11,13,6,1,12]",4
858907914,"[2,7,6,8,1,9,3,12,10,11,5,4,13]",4
859017270,"[5,7,3,8,4,9,2,10,12,13,6,1,11]",4
859185352,"[5,7,2,8,3,9,4,11,12,10,6,1,13]",4
859432647,"[4,7,5,8,3,9,2,10,11,13,6,1,12]",4
859608638,"[5,7,6,8,3,9,4,11,13,10,1,2,12]",4
860065703,"[1,7,2,8,3,9,5,12,11,13,6,4,10]",4
860759896,"[6,7,4,8,3,9,1,11,12,10,2,5,13]",4
861190445,"[1,7,3,8,4,9,5,13,10,11,6,2,12]",4
861553263,"[6,7,3,8,1,9,2,11,13,12,4,5,10]",4
862571572,"[5,7,3,8,1,9,2,12,13,11,6,4,10]",4
862601774,"[5,7,3,8,6,9,1,13,12,10,2,4,11]",4
862899308,"[4,7,6,8,1,9,2,12,11,10,5,3,13]",4
863518483,"[7,6,2,8,5,9,1,12,11,13,3,4,10]",4
865079220,"[7,4,5,8,1,9,2,10,12,13,6,3,11]",4
865441485,"[7,6,5,8,3,9,2,10,13,11,1,4,12]",4
865614531,"[7,6,4,8,1,9,5,10,12,13,2,3,11]",4
865964736,"[3,7,6,8,2,9,5,13,10,12,4,1,11]",4
866105031,"[3,7,1,8,6,9,2,10,11,12,4,5,13]",4
866130596,"[6,7,3,8,1,9,4,11,12,10,5,2,13]",4
866552686,"[5,7,2,8,6,9,1,13,10,11,3,4,12]",4
866959768,"[7,6,2,8,5,9,3,13,11,12,4,1,10]",4
869042380,"[3,7,5,8,6,9,1,11,13,12,4,2,10]",4
869060148,"[6,7,3,8,5,9,2,10,11,12,1,4,13]",4
869402875,"[4,7,6,8,1,9,5,13,11,12,3,2,10]",4
869807368,"[4,7,6,8,2,9,3,13,12,11,5,1,10]",4
869926513,"[3,7,1,8,6,9,5,12,13,10,2,4,11]",4
870004766,"[1,7,2,8,5,9,3,12,11,13,6,4,10]",4
871601774,"[1,7,5,8,6,9,2,13,11,10,3,4,12]",4
871699094,"[7,6,4,8,5,9,2,11,12,10,1,3,13]",4
871826282,"[2,7,1,8,3,9,4,11,10,12,6,5,13]",4
872028169,"[7,1,5,8,3,9,2,10,11,13,6,4,12]",4
872663924,"[6,7,4,8,3,9,2,12,11,13,1,5,10]",4
872847479,"[7,1,5,8,4,9,3,13,10,11,6,2,12]",4
872892946,"[1,7,3,8,4,9,5,12,10,13,6,2,11]",4
873530189,"[7,6,2,8,5,9,3,10,12,13,4,1,11]",4
873685342,"[7,6,4,8,5,9,3,12,13,11,1,2,10]",4
874280660,"[3,7,6,8,1,9,2,11,12,13,5,4,10]",4
874596653,"[2,7,6,8,4,9,5,10,11,13,3,1,12]",4
875441691,"[3,7,6,8,1,9,4,13,12,10,2,5,11]",4
875704058,"[5,7,4,8,6,9,3,11,10,13,1,2,12]",4
875704850,"[2,7,5,8,4,9,3,13,11,12,6,1,10]",4
876393735,"[7,3,4,8,1,9,5,10,12,11,6,2,13]",4
878004492,"[3,7,2,8,6,9,4,10,12,11,5,1,13]",4
878369495,"[7,1,2,8,4,9,5,10,12,11,6,3,13]",4
878755486,"[3,7,6,8,2,9,4,10,12,11,5,1,13]",4
878842285,"[6,7,1,8,3,9,2,11,13,10,5,4,12]",4
879156530,"[7,4,5,8,3,9,2,13,11,10,6,1,12]",4
879279434,"[4,7,6,8,5,9,1,10,11,13,3,2,12]",4
879594164,"[7,6,1,8,4,9,3,10,11,13,2,5,12]",4
879947620,"[5,7,3,8,6,9,4,11,12,13,2,1,10]",4
880336144,"[5,7,2,8,4,9,3,12,13,11,6,1,10]",4
880456623,"[4,7,6,8,1,9,3,11,13,12,5,2,10]",4
880588260,"[7,1,4,8,3,9,2,12,11,10,6,5,13]",4
880705388,"[2,7,3,8,6,9,4,13,12,10,5,1,11]",4
880837877,"[2,7,4,8,1,9,3,13,10,12,6,5,11]",4
880879425,"[1,7,3,8,2,9,5,10,12,13,6,4,11]",4
881247229,"[2,7,5,8,4,9,3,12,13,11,6,1,10]",4
881313376,"[4,7,2,8,3,9,5,12,13,11,6,1,10]",4
882261734,"[1,7,2,8,6,9,3,13,11,12,5,4,10]",4
882444200,"[5,7,4,8,3,9,2,12,10,11,6,1,13]",4
882759165,"[6,7,4,8,3,9,5,13,10,12,1,2,11]",4
883017055,"[7,3,5,8,4,9,1,11,12,10,6,2,13]",4
883075556,"[7,6,3,8,4,9,2,13,11,12,1,5,10]",4
883529027,"[3,7,6,8,5,9,4,11,13,12,2,1,10]",4
883597060,"[6,7,5,8,4,9,3,13,10,11,1,2,12]",4
883636813,"[5,7,1,8,4,9,2,13,10,11,6,3,12]",4
883963745,"[5,7,1,8,6,9,2,13,10,11,4,3,12]",4
884391569,"[7,3,4,8,5,9,1,10,11,12,6,2,13]",4
884735706,"[6,7,5,8,4,9,1,11,10,12,2,3,13]",4
885113322,"[3,7,6,8,5,9,1,11,10,12,4,2,13]",4
885990719,"[5,7,6,8,3,9,1,12,10,13,2,4,11]",4
886295220,"[7,4,2,8,1,9,5,11,12,10,6,3,13]",4
886670110,"[7,5,3,8,2,9,4,12,13,11,6,1,10]",4
886720777,"[1,7,6,8,4,9,5,13,10,11,3,2,12]",4
886723900,"[6,7,1,8,5,9,3,13,11,12,4,2,10]",4
886825745,"[4,7,3,8,6,9,2,13,12,10,1,5,11]",4
887347320,"[6,7,2,8,5,9,4,10,12,13,1,3,11]",4
887818366,"[6,7,3,8,5,9,1,10,12,13,2,4,11]",4
887921849,"[1,7,5,8,6,9,2,13,10,11,4,3,12]",4
887972220,"[3,7,6,8,5,9,4,11,12,10,2,1,13]",4
887991362,"[2,7,5,8,3,9,1,12,11,10,6,4,13]",4
889382514,"[7,6,4,8,1,9,2,13,10,11,3,5,12]",4
889594351,"[2,7,5,8,1,9,4,12,11,13,6,3,10]",4
889681260,"[1,7,5,8,4,9,2,13,11,12,6,3,10]",4
890225819,"[6,7,5,8,2,9,1,10,13,11,4,3,12]",4
891381807,"[7,4,2,8,5,9,1,12,13,11,6,3,10]",4
891395224,"[2,7,1,8,3,9,5,10,12,11,6,4,13]",4
893316261,"[4,7,2,8,1,9,3,11,13,10,6,5,12]",4
893565079,"[1,7,3,8,6,9,5,10,13,11,4,2,12]",4
893714548,"[6,7,3,8,5,9,1,13,12,10,4,2,11]",4
893814750,"[2,7,1,8,6,9,5,13,12,10,4,3,11]",4
893916647,"[6,7,2,8,4,9,5,10,13,12,3,1,11]",4
894803593,"[6,7,3,8,4,9,1,10,13,12,5,2,11]",4
85049640,"[3,7,2,8,1,9,4,12,10,11,6,5,13]",4
85392204,"[7,6,2,8,4,9,1,13,12,11,5,3,10]",4
85488176,"[7,5,2,8,1,9,3,10,11,12,6,4,13]",4
85603455,"[2,7,6,8,5,9,1,10,13,11,3,4,12]",4
86087345,"[5,7,3,8,4,9,2,11,12,10,6,1,13]",4
86287178,"[6,7,2,8,1,9,3,13,12,11,4,5,10]",4
86707915,"[1,7,4,8,6,9,2,13,11,12,3,5,10]",4
86716582,"[6,7,1,8,5,9,4,12,13,11,3,2,10]",4
87359730,"[2,7,6,8,1,9,3,11,12,13,5,4,10]",4
87411626,"[6,7,5,8,1,9,4,13,11,10,3,2,12]",4
87803605,"[2,7,6,8,1,9,3,12,11,10,4,5,13]",4
88517718,"[7,2,1,8,5,9,4,12,13,10,6,3,11]",4
88627209,"[2,7,6,8,3,9,5,12,13,10,1,4,11]",4
89310480,"[4,7,5,8,2,9,1,10,11,12,6,3,13]",4
895406720,"[5,7,1,8,3,9,2,11,13,10,6,4,12]",4
895413271,"[5,7,3,8,1,9,2,13,10,11,6,4,12]",4
895582572,"[4,7,6,8,2,9,3,12,10,13,5,1,11]",4
895841580,"[5,7,6,8,3,9,2,10,11,13,4,1,12]",4
896184604,"[2,7,5,8,4,9,3,11,13,12,6,1,10]",4
896336447,"[3,7,1,8,2,9,5,12,13,11,6,4,10]",4
896608208,"[3,7,4,8,5,9,1,10,12,11,6,2,13]",4
896762846,"[6,7,3,8,2,9,1,13,12,11,5,4,10]",4
897784829,"[6,7,3,8,4,9,1,10,13,11,5,2,12]",4
897910990,"[7,5,4,8,1,9,3,13,10,12,6,2,11]",4
898323872,"[6,7,3,8,2,9,4,11,12,10,1,5,13]",4
898574218,"[7,6,3,8,2,9,5,13,11,12,4,1,10]",4
899486410,"[7,6,3,8,4,9,1,12,13,10,2,5,11]",4
899703130,"[7,4,5,8,3,9,2,12,10,11,6,1,13]",4
899792802,"[2,7,6,8,4,9,1,13,10,11,5,3,12]",4
899797762,"[2,7,4,8,5,9,1,11,10,13,6,3,12]",4
900651149,"[7,6,4,8,1,9,5,11,13,10,2,3,12]",4
901059086,"[3,7,4,8,6,9,2,10,11,13,5,1,12]",4
901536280,"[5,7,6,8,1,9,3,12,13,11,4,2,10]",4
903007760,"[3,7,4,8,1,9,5,10,12,11,6,2,13]",4
903453826,"[5,7,3,8,2,9,4,10,11,13,6,1,12]",4
903923443,"[7,5,1,8,2,9,4,10,12,11,6,3,13]",4
904495413,"[7,6,5,8,4,9,3,10,12,13,2,1,11]",4
904733816,"[3,7,1,8,6,9,2,13,10,12,5,4,11]",4
905582328,"[2,7,1,8,4,9,5,11,12,13,6,3,10]",4
905621763,"[6,7,2,8,1,9,3,12,10,13,5,4,11]",4
906501401,"[2,7,1,8,4,9,5,10,12,13,6,3,11]",4
906905044,"[7,6,3,8,5,9,2,11,10,13,1,4,12]",4
906912569,"[5,7,1,8,4,9,3,12,10,11,6,2,13]",4
907005981,"[7,1,5,8,4,9,3,12,13,11,6,2,10]",4
907177328,"[7,4,1,8,5,9,3,10,13,12,6,2,11]",4
907550096,"[6,7,3,8,2,9,4,12,11,13,1,5,10]",4
907874407,"[5,7,6,8,2,9,4,10,12,13,3,1,11]",4
908424081,"[5,7,1,8,6,9,4,11,13,12,3,2,10]",4
908929756,"[5,7,2,8,1,9,4,10,11,12,6,3,13]",4
909116667,"[7,6,4,8,2,9,3,13,11,12,1,5,10]",4
909146376,"[5,7,6,8,1,9,3,12,11,13,4,2,10]",4
909264765,"[7,6,1,8,2,9,5,11,13,10,4,3,12]",4
909275317,"[6,7,1,8,4,9,2,10,11,13,3,5,12]",4
909380388,"[2,7,6,8,5,9,1,12,13,10,4,3,11]",4
909742524,"[5,7,3,8,6,9,2,10,13,11,4,1,12]",4
909913941,"[5,7,3,8,6,9,2,10,12,13,4,1,11]",4
910020772,"[7,6,1,8,3,9,4,12,11,13,5,2,10]",4
910705751,"[4,7,2,8,6,9,3,10,11,12,1,5,13]",4
910884415,"[7,1,4,8,2,9,5,12,13,10,6,3,11]",4
910886909,"[3,7,5,8,6,9,2,13,11,12,1,4,10]",4
912139566,"[2,7,1,8,4,9,5,12,13,10,6,3,11]",4
912292488,"[6,7,4,8,2,9,5,13,12,11,3,1,10]",4
912381331,"[2,7,1,8,6,9,4,13,10,11,5,3,12]",4
912585082,"[1,7,6,8,3,9,5,13,12,10,4,2,11]",4
912754763,"[4,7,6,8,5,9,2,10,12,11,1,3,13]",4
913225606,"[3,7,4,8,2,9,1,12,11,10,6,5,13]",4
913410087,"[4,7,6,8,3,9,1,12,10,13,2,5,11]",4
913527161,"[2,7,3,8,1,9,4,12,10,13,6,5,11]",4
913846041,"[4,7,6,8,3,9,1,12,11,10,5,2,13]",4
914409855,"[5,7,3,8,6,9,4,10,13,12,1,2,11]",4
914579217,"[5,7,4,8,6,9,2,10,12,13,1,3,11]",4
915870992,"[2,7,6,8,1,9,3,13,12,10,5,4,11]",4
915896429,"[7,4,2,8,5,9,3,12,13,11,6,1,10]",4
916045335,"[7,2,3,8,1,9,4,13,10,11,6,5,12]",4
916564256,"[7,3,4,8,5,9,2,13,10,11,6,1,12]",4
917547683,"[1,7,4,8,6,9,2,12,13,11,5,3,10]",4
917728012,"[6,7,2,8,4,9,3,13,12,10,5,1,11]",4
917932778,"[3,7,6,8,4,9,2,13,11,12,5,1,10]",4
918037327,"[7,2,1,8,3,9,4,11,13,10,6,5,12]",4
918103758,"[7,6,2,8,4,9,3,13,11,10,5,1,12]",4
918166918,"[2,7,4,8,3,9,1,12,10,11,6,5,13]",4
918339986,"[5,7,1,8,6,9,4,11,12,10,3,2,13]",4
918370935,"[3,7,5,8,6,9,2,11,13,12,1,4,10]",4
918499629,"[7,6,2,8,4,9,1,13,11,12,5,3,10]",4
918981458,"[1,7,6,8,2,9,3,13,11,12,5,4,10]",4
919242349,"[7,6,4,8,2,9,1,13,11,10,3,5,12]",4
919435072,"[3,7,6,8,2,9,4,10,11,12,5,1,13]",4
919749781,"[1,7,6,8,4,9,2,13,10,12,3,5,11]",4
920121313,"[1,7,6,8,4,9,5,10,12,13,2,3,11]",4
920333150,"[1,7,6,8,3,9,2,10,11,13,5,4,12]",4
920414892,"[6,7,5,8,1,9,2,11,12,13,3,4,10]",4
920545347,"[7,6,1,8,5,9,4,13,10,11,3,2,12]",4
922203169,"[6,7,2,8,5,9,3,10,12,11,4,1,13]",4
923053024,"[3,7,6,8,2,9,4,10,11,12,5,1,13]",4
923828373,"[4,7,2,8,6,9,5,11,10,13,1,3,12]",4
923912846,"[2,7,3,8,5,9,4,12,13,10,6,1,11]",4
923971298,"[6,7,5,8,2,9,4,11,13,10,3,1,12]",4
924020883,"[7,6,2,8,3,9,4,10,12,13,1,5,11]",4
924372465,"[3,7,6,8,4,9,1,12,10,11,2,5,13]",4
924477203,"[2,7,6,8,5,9,4,11,13,10,3,1,12]",4
924688681,"[6,7,4,8,2,9,3,10,11,13,5,1,12]",4
924696695,"[7,6,4,8,5,9,1,12,13,11,3,2,10]",4
924713908,"[4,7,6,8,3,9,5,11,12,10,2,1,13]",4
924855527,"[5,7,6,8,1,9,4,12,10,13,3,2,11]",4
924953257,"[7,6,2,8,3,9,5,11,13,12,1,4,10]",4
926224449,"[7,1,2,8,5,9,4,12,13,11,6,3,10]",4
926327783,"[6,7,1,8,4,9,5,10,13,11,3,2,12]",4
927107997,"[5,7,6,8,1,9,3,11,12,10,2,4,13]",4
928047548,"[5,7,6,8,4,9,2,13,10,12,1,3,11]",4
928315456,"[1,7,6,8,3,9,2,12,13,10,4,5,11]",4
928689495,"[1,7,3,8,5,9,4,10,11,12,6,2,13]",4
928705502,"[4,7,1,8,3,9,5,11,12,10,6,2,13]",4
929714343,"[6,7,4,8,5,9,3,11,10,13,2,1,12]",4
929874036,"[1,7,2,8,3,9,5,12,10,11,6,4,13]",4
930186782,"[1,7,3,8,6,9,4,13,11,10,5,2,12]",4
930483887,"[6,7,1,8,4,9,3,11,10,13,2,5,12]",4
930755250,"[6,7,3,8,5,9,1,12,11,10,4,2,13]",4
930958594,"[3,7,6,8,2,9,4,11,10,13,1,5,12]",4
931069278,"[2,7,5,8,6,9,1,10,12,13,4,3,11]",4
931114509,"[6,7,2,8,4,9,5,13,12,11,1,3,10]",4
931468767,"[7,4,1,8,2,9,5,10,11,13,6,3,12]",4
932615806,"[3,7,4,8,6,9,5,11,13,12,2,1,10]",4
932628738,"[2,7,6,8,5,9,3,10,12,13,1,4,11]",4
932687357,"[6,7,3,8,4,9,1,10,11,12,5,2,13]",4
932925303,"[3,7,5,8,6,9,1,13,10,11,4,2,12]",4
933211599,"[5,7,1,8,2,9,4,13,11,10,6,3,12]",4
933281502,"[7,6,3,8,5,9,1,13,12,11,2,4,10]",4
933822504,"[7,5,2,8,1,9,3,12,10,13,6,4,11]",4
934203850,"[4,7,1,8,5,9,2,11,12,13,6,3,10]",4
934756274,"[6,7,3,8,1,9,2,13,11,10,4,5,12]",4
936396015,"[1,7,6,8,5,9,4,12,11,10,3,2,13]",4
936508912,"[6,7,4,8,5,9,1,13,12,11,2,3,10]",4
936787025,"[7,6,2,8,4,9,5,12,13,10,1,3,11]",4
937065628,"[6,7,4,8,3,9,2,10,12,11,5,1,13]",4
937174013,"[3,7,4,8,6,9,2,10,13,11,1,5,12]",4
938288840,"[2,7,1,8,3,9,4,13,12,11,6,5,10]",4
938613315,"[7,6,5,8,1,9,4,13,10,12,3,2,11]",4
939002877,"[7,6,2,8,4,9,1,11,12,13,5,3,10]",4
939524531,"[6,7,1,8,2,9,4,13,11,12,3,5,10]",4
939930376,"[6,7,2,8,3,9,4,10,11,12,5,1,13]",4
940184849,"[6,7,5,8,3,9,4,11,10,12,1,2,13]",4
940428741,"[2,7,6,8,5,9,3,13,11,12,1,4,10]",4
940742462,"[7,1,3,8,5,9,4,11,10,12,6,2,13]",4
940976612,"[7,3,1,8,4,9,5,11,10,12,6,2,13]",4
941046401,"[2,7,5,8,6,9,4,11,13,10,3,1,12]",4
941111216,"[7,4,3,8,2,9,5,13,10,11,6,1,12]",4
941470252,"[4,7,6,8,3,9,2,12,11,13,5,1,10]",4
941634025,"[7,1,5,8,2,9,3,12,10,11,6,4,13]",4
942271996,"[6,7,4,8,2,9,5,10,12,13,1,3,11]",4
942789577,"[7,6,4,8,5,9,3,12,13,10,1,2,11]",4
942825737,"[4,7,6,8,3,9,2,11,10,13,5,1,12]",4
943176161,"[1,7,6,8,4,9,3,10,11,13,2,5,12]",4
943419717,"[7,5,1,8,4,9,3,10,12,11,6,2,13]",4
944681402,"[7,6,2,8,4,9,1,13,10,11,5,3,12]",4
944747616,"[1,7,3,8,4,9,5,12,11,13,6,2,10]",4
944905298,"[7,4,3,8,5,9,2,10,11,12,6,1,13]",4
90888239,"[7,3,5,8,4,9,1,12,13,11,6,2,10]",4
91125073,"[5,7,1,8,6,9,2,13,10,12,4,3,11]",4
91220949,"[6,7,1,8,5,9,4,10,12,11,3,2,13]",4
91404678,"[6,7,1,8,5,9,2,10,12,11,3,4,13]",4
92911928,"[7,2,1,8,4,9,3,10,11,13,6,5,12]",4
93827798,"[7,6,4,8,2,9,1,13,11,10,3,5,12]",4
93990019,"[7,4,3,8,1,9,5,13,10,11,6,2,12]",4
94142976,"[6,7,1,8,5,9,4,13,12,10,2,3,11]",4
94523690,"[7,2,1,8,3,9,5,11,13,10,6,4,12]",4
94694291,"[7,2,5,8,1,9,3,10,12,11,6,4,13]",4
945716846,"[6,7,5,8,1,9,2,12,10,11,3,4,13]",4
946523707,"[4,7,3,8,2,9,5,13,11,10,6,1,12]",4
946763178,"[4,7,6,8,2,9,1,13,10,11,3,5,12]",4
947561605,"[1,7,4,8,5,9,2,13,10,11,6,3,12]",4
947982660,"[4,7,3,8,6,9,5,10,12,13,1,2,11]",4
948300630,"[2,7,5,8,6,9,3,11,13,12,1,4,10]",4
948831436,"[6,7,1,8,2,9,4,10,12,13,3,5,11]",4
949197968,"[1,7,4,8,3,9,2,12,11,13,6,5,10]",4
950487943,"[3,7,6,8,4,9,5,13,12,11,1,2,10]",4
950767319,"[5,7,4,8,3,9,2,11,13,10,6,1,12]",4
951562877,"[3,7,1,8,4,9,5,12,10,11,6,2,13]",4
951900167,"[6,7,4,8,2,9,5,10,13,12,1,3,11]",4
952222538,"[7,5,1,8,4,9,3,10,11,13,6,2,12]",4
952642055,"[2,7,4,8,6,9,3,12,10,13,5,1,11]",4
952879410,"[7,6,4,8,2,9,1,13,10,11,5,3,12]",4
953134846,"[2,7,6,8,1,9,5,13,11,12,4,3,10]",4
953158230,"[5,7,1,8,3,9,2,11,10,12,6,4,13]",4
953204152,"[7,1,2,8,3,9,5,11,13,12,6,4,10]",4
953322659,"[7,6,1,8,3,9,2,10,11,13,4,5,12]",4
953912026,"[2,7,6,8,1,9,5,12,13,11,4,3,10]",4
954808946,"[5,7,1,8,6,9,2,11,12,13,3,4,10]",4
954895011,"[7,4,5,8,1,9,3,11,12,13,6,2,10]",4
955556227,"[7,3,4,8,1,9,5,10,12,11,6,2,13]",4
956185166,"[7,1,2,8,5,9,4,11,13,12,6,3,10]",4
956816757,"[2,7,3,8,6,9,1,12,11,13,5,4,10]",4
956933456,"[1,7,2,8,3,9,5,13,10,11,6,4,12]",4
956944680,"[7,6,2,8,1,9,3,10,13,12,5,4,11]",4
957168213,"[6,7,3,8,2,9,5,12,10,13,4,1,11]",4
957306097,"[3,7,6,8,2,9,1,13,10,12,5,4,11]",4
957391561,"[7,4,1,8,5,9,3,13,12,10,6,2,11]",4
957646267,"[1,7,5,8,4,9,2,12,13,11,6,3,10]",4
958089615,"[1,7,4,8,3,9,5,10,11,12,6,2,13]",4
958290055,"[6,7,4,8,5,9,1,11,10,12,2,3,13]",4
958326799,"[7,5,1,8,3,9,2,11,13,12,6,4,10]",4
960352308,"[7,5,4,8,1,9,2,11,10,13,6,3,12]",4
960395114,"[2,7,5,8,6,9,4,11,12,10,3,1,13]",4
960426535,"[7,5,2,8,3,9,4,10,12,13,6,1,11]",4
960506841,"[5,7,6,8,4,9,2,10,12,13,3,1,11]",4
960712479,"[7,4,3,8,2,9,5,10,11,13,6,1,12]",4
961234307,"[6,7,4,8,2,9,5,11,12,13,3,1,10]",4
961470583,"[1,7,4,8,6,9,5,13,11,10,3,2,12]",4
962148818,"[7,6,5,8,2,9,1,10,13,12,4,3,11]",4
962226926,"[5,7,2,8,1,9,3,10,12,13,6,4,11]",4
962536767,"[5,7,6,8,3,9,4,13,12,10,1,2,11]",4
962956581,"[7,6,4,8,2,9,3,12,10,13,5,1,11]",4
963191423,"[7,1,5,8,3,9,4,10,13,12,6,2,11]",4
963199372,"[3,7,6,8,1,9,5,13,11,12,4,2,10]",4
963201265,"[7,1,3,8,2,9,4,13,11,10,6,5,12]",4
963233638,"[5,7,6,8,1,9,3,10,11,12,4,2,13]",4
963376860,"[2,7,3,8,6,9,1,11,13,10,4,5,12]",4
963485876,"[1,7,6,8,2,9,4,10,12,13,3,5,11]",4
963912299,"[6,7,2,8,5,9,1,13,12,11,3,4,10]",4
964987964,"[3,7,6,8,4,9,1,11,13,10,5,2,12]",4
