PermutationIndex,Permutation,MatterQubits
83834937,"[1,6,11,15,8,12,4,16,14,3,13,2,9,10,5,7]",6
83853884,"[2,8,16,5,13,1,12,10,15,11,4,9,7,14,3,6]",6
83854555,"[9,2,6,16,3,5,11,10,13,14,1,8,15,4,7,12]",6
83860041,"[10,4,5,15,2,8,13,9,14,11,1,7,12,6,3,16]",6
83864966,"[13,15,2,4,12,3,11,1,5,16,8,9,7,6,14,10]",6
83869801,"[7,16,4,9,10,13,6,12,8,14,3,5,1,11,2,15]",6
83877912,"[14,6,8,13,4,3,11,12,16,9,1,5,10,7,2,15]",6
83879521,"[12,16,1,10,4,15,7,8,2,6,14,5,11,3,9,13]",6
83888430,"[14,3,1,11,6,2,13,12,15,9,7,5,10,4,8,16]",6
83892103,"[4,10,6,12,11,15,3,9,1,13,2,5,7,14,8,16]",6
83902501,"[2,4,13,7,11,1,9,16,12,15,6,14,8,10,5,3]",6
83904269,"[9,11,2,16,7,3,6,1,12,14,15,13,4,10,8,5]",6
83912564,"[10,11,2,1,9,7,15,5,3,16,4,13,6,8,12,14]",6
83922130,"[14,2,15,1,6,8,13,3,9,7,16,11,12,4,10,5]",6
83933248,"[14,12,1,10,6,15,8,7,2,5,13,4,16,3,9,11]",6
83936509,"[3,14,16,8,12,10,6,1,4,5,11,9,2,13,15,7]",6
83968884,"[5,15,11,2,10,16,8,3,6,4,9,12,1,14,13,7]",6
83969737,"[2,1,9,4,14,16,13,15,8,5,7,6,11,3,12,10]",6
83970034,"[6,5,10,3,15,7,16,11,14,9,2,12,8,13,4,1]",6
83970557,"[8,15,7,12,11,9,4,14,2,10,3,6,5,13,1,16]",6
83987108,"[1,16,2,12,14,11,4,15,5,13,7,3,6,10,8,9]",6
83988334,"[6,1,11,7,9,14,16,13,8,5,4,2,10,3,12,15]",6
84008801,"[8,15,12,3,14,13,6,2,5,1,11,16,4,10,9,7]",6
84011325,"[15,7,11,3,1,2,9,6,13,5,10,12,16,8,14,4]",6
84023866,"[2,9,7,12,15,16,3,10,6,14,1,8,4,13,5,11]",6
84026172,"[14,16,1,13,8,12,3,2,7,4,9,5,11,6,15,10]",6
84034062,"[9,14,3,5,10,6,13,2,8,12,7,11,4,1,16,15]",6
84039372,"[6,13,1,9,10,16,8,12,2,14,7,3,4,15,5,11]",6
84086510,"[11,4,13,5,7,2,9,6,15,1,10,12,14,8,16,3]",6
84092922,"[14,2,15,5,7,4,11,1,10,8,16,12,13,3,9,6]",6
84093999,"[6,10,1,12,16,14,7,9,3,15,5,4,8,13,2,11]",6
84096073,"[9,11,8,12,6,10,5,3,2,7,15,1,16,4,14,13]",6
84101789,"[4,7,9,10,3,14,1,15,13,5,11,8,12,16,6,2]",6
84116813,"[13,11,5,8,14,6,16,4,2,15,3,9,7,1,12,10]",6
84126085,"[6,3,11,14,7,15,1,10,16,4,9,2,13,12,8,5]",6
84133947,"[11,12,8,13,1,15,2,5,7,4,9,6,14,3,16,10]",6
84140506,"[3,6,11,2,10,1,14,16,9,15,4,13,5,12,7,8]",6
84141057,"[11,9,1,16,2,13,3,7,4,8,12,6,10,5,14,15]",6
84169911,"[12,4,13,1,7,5,11,3,16,2,15,9,10,8,14,6]",6
84181186,"[1,9,6,16,12,15,8,10,2,13,7,3,5,11,4,14]",6
84185473,"[15,12,2,9,4,6,8,3,14,16,13,10,7,11,1,5]",6
84196009,"[15,5,4,16,6,7,14,13,10,11,2,1,12,8,3,9]",6
84209539,"[6,4,9,2,15,3,14,11,13,10,7,12,5,16,1,8]",6
84220380,"[11,1,7,16,4,2,14,13,9,12,3,5,15,6,8,10]",6
84234582,"[16,6,7,14,8,1,12,11,10,13,4,3,15,2,5,9]",6
84240735,"[10,3,9,5,8,4,12,1,14,2,11,13,15,6,16,7]",6
84250250,"[3,5,14,2,10,16,11,12,7,8,6,1,9,4,15,13]",6
84254288,"[9,15,5,4,10,8,11,6,7,12,2,14,1,3,13,16]",6
84275083,"[12,15,8,10,5,11,1,7,4,3,16,2,13,6,9,14]",6
84278633,"[5,3,9,10,4,16,7,13,15,6,12,2,14,11,8,1]",6
84278699,"[2,14,15,8,13,9,7,1,5,3,11,10,4,12,16,6]",6
84281648,"[11,13,1,3,16,8,15,7,2,10,6,14,4,5,9,12]",6
84303576,"[9,13,2,14,8,10,1,7,5,6,12,4,11,3,16,15]",6
84305153,"[7,16,12,5,11,9,3,8,6,2,14,10,4,15,13,1]",6
84323015,"[15,10,3,11,4,2,1,8,9,12,16,14,5,13,6,7]",6
84335376,"[2,4,14,16,6,10,7,15,9,3,11,8,13,12,1,5]",6
84348916,"[14,12,7,16,5,13,3,6,8,2,9,1,11,4,15,10]",6
84359466,"[3,2,15,7,14,1,10,12,16,13,8,11,5,9,4,6]",6
84365923,"[3,14,1,13,11,10,5,12,6,9,4,7,2,16,8,15]",6
84368758,"[9,11,3,1,10,8,16,7,4,13,6,15,5,2,12,14]",6
84407664,"[6,4,12,7,15,3,13,10,16,14,2,9,8,11,1,5]",6
84434546,"[2,13,7,14,12,9,4,11,6,10,1,8,5,15,3,16]",6
84438859,"[1,2,10,9,8,12,4,15,11,3,13,5,16,14,7,6]",6
84475304,"[11,10,4,14,2,5,1,6,9,12,16,13,7,15,8,3]",6
84488970,"[8,12,6,13,16,11,4,15,2,14,5,3,1,9,7,10]",6
84495118,"[4,12,15,2,11,9,5,8,1,6,13,10,3,16,14,7]",6
84505566,"[4,11,2,10,9,13,8,14,6,15,7,1,5,12,3,16]",6
84512147,"[1,4,14,11,3,10,2,12,9,6,15,7,13,16,8,5]",6
84517633,"[12,10,5,16,2,11,7,6,3,8,13,1,9,4,15,14]",6
84518715,"[13,9,7,1,11,5,10,8,2,15,3,12,4,6,14,16]",6
84523512,"[3,6,12,1,13,9,10,11,2,4,5,7,15,8,16,14]",6
84526035,"[16,4,3,9,7,6,10,15,13,14,2,1,12,8,5,11]",6
84526402,"[4,8,11,5,13,16,12,9,2,6,7,1,15,3,10,14]",6
84537918,"[5,8,16,2,12,10,9,11,3,6,1,4,14,7,13,15]",6
84542043,"[2,10,3,13,16,15,7,9,1,12,5,4,8,11,6,14]",6
84553072,"[2,1,11,7,9,13,12,15,5,8,4,3,10,6,16,14]",6
84555604,"[8,3,9,10,2,13,4,15,12,1,14,7,11,16,6,5]",6
84571504,"[14,16,3,15,4,8,7,6,12,9,10,11,5,13,1,2]",6
84584066,"[1,2,14,4,12,6,10,11,13,15,7,16,5,9,3,8]",6
84590744,"[1,16,8,13,11,10,7,12,4,9,5,6,3,15,2,14]",6
84593900,"[1,16,6,9,10,13,7,11,8,15,2,3,4,14,5,12]",6
84600936,"[9,15,8,14,5,7,6,2,13,11,16,12,1,10,4,3]",6
84602177,"[6,9,10,7,11,16,3,5,4,2,13,12,1,14,15,8]",6
84640417,"[11,15,8,7,16,2,14,3,1,10,5,13,6,4,9,12]",6
84642201,"[3,15,5,13,14,9,7,12,1,10,2,6,8,11,4,16]",6
84656531,"[15,14,1,10,3,16,2,6,8,5,11,7,13,4,9,12]",6
84670737,"[11,2,13,3,8,4,15,1,16,6,12,9,10,5,14,7]",6
84715586,"[1,12,6,16,15,14,8,11,2,13,3,4,7,9,5,10]",6
84721514,"[16,1,13,8,4,2,15,7,10,6,14,12,11,5,9,3]",6
84722515,"[5,6,15,2,11,10,9,16,8,4,1,7,14,3,12,13]",6
84724596,"[1,14,3,16,11,9,8,12,6,10,7,5,4,13,2,15]",6
84734030,"[1,14,13,2,11,9,3,5,7,8,15,10,6,12,16,4]",6
84741781,"[13,1,14,6,3,4,9,2,12,5,10,16,15,7,11,8]",6
84748025,"[14,10,8,3,12,1,9,2,4,15,6,16,5,7,11,13]",6
84779434,"[4,7,10,9,8,14,5,12,13,1,11,3,15,16,2,6]",6
84780416,"[3,16,13,2,14,10,6,5,1,8,11,9,7,12,15,4]",6
84789780,"[15,2,13,7,1,5,14,3,9,8,16,11,12,4,10,6]",6
84804284,"[13,3,4,10,8,6,9,12,14,15,1,5,11,2,7,16]",6
84810583,"[2,7,14,15,8,11,5,9,12,1,10,3,13,16,4,6]",6
84810638,"[4,5,12,16,6,15,2,9,11,8,10,7,13,14,3,1]",6
84810673,"[14,10,1,13,5,15,8,6,4,3,16,7,9,2,11,12]",6
84819245,"[9,11,4,15,7,5,6,1,16,12,13,14,3,10,8,2]",6
84823593,"[3,7,15,6,12,1,9,16,14,11,4,13,8,10,2,5]",6
84831080,"[10,11,4,1,9,2,13,6,3,12,8,15,5,7,14,16]",6
84839408,"[8,4,14,15,2,12,3,10,13,5,9,7,16,11,1,6]",6
84839858,"[12,11,7,6,14,1,15,2,4,16,8,10,3,5,13,9]",6
84886782,"[12,4,13,1,8,2,15,6,10,5,16,11,14,3,9,7]",6
84889658,"[13,12,6,2,11,4,15,8,3,10,5,14,7,1,9,16]",6
84895274,"[11,13,3,4,14,6,12,2,5,16,8,9,7,1,15,10]",6
84909902,"[13,5,12,3,6,8,11,1,14,7,15,9,10,4,16,2]",6
84912865,"[6,12,11,5,10,15,2,8,4,3,9,13,1,14,16,7]",6
84933607,"[7,8,13,12,2,10,6,11,9,5,16,4,14,15,1,3]",6
84956788,"[9,16,6,14,8,3,2,5,13,11,15,12,1,10,4,7]",6
84964819,"[13,6,5,16,2,4,14,15,11,10,7,8,9,3,1,12]",6
84965665,"[7,16,2,14,11,12,4,13,3,15,5,8,6,9,1,10]",6
84971276,"[9,6,1,14,4,2,13,10,11,16,3,8,15,7,5,12]",6
84972213,"[11,1,12,5,7,6,9,3,15,2,10,16,13,4,14,8]",6
84988910,"[6,3,16,7,13,11,14,10,8,5,4,2,12,1,9,15]",6
84989313,"[3,10,8,15,13,16,1,9,4,12,6,2,5,11,7,14]",6
84998218,"[10,12,3,15,7,1,6,8,13,11,16,14,2,9,5,4]",6
85001896,"[12,10,6,5,15,2,9,7,3,13,1,16,8,4,11,14]",6
85008968,"[13,9,3,12,4,5,6,8,10,16,11,15,7,14,2,1]",6
85024265,"[2,14,7,15,12,9,6,11,1,10,4,8,5,16,3,13]",6
85049394,"[15,6,14,4,3,5,11,8,9,7,12,16,13,1,10,2]",6
85052447,"[6,7,12,11,4,9,5,13,10,2,14,8,16,15,1,3]",6
85058796,"[3,8,13,2,15,7,12,10,14,11,1,9,6,16,5,4]",6
85091425,"[5,11,15,3,14,10,7,1,8,4,12,9,6,16,13,2]",6
85094416,"[11,5,13,6,7,3,14,4,9,1,15,12,16,8,10,2]",6
85114410,"[1,12,5,9,10,11,2,14,8,13,4,6,7,15,3,16]",6
85120991,"[16,9,8,1,13,6,10,5,7,15,2,14,4,3,12,11]",6
85121982,"[12,13,6,7,15,8,14,4,2,10,1,11,3,5,9,16]",6
85129284,"[9,15,8,1,10,5,11,3,7,14,4,12,2,6,16,13]",6
85133917,"[8,2,9,1,15,14,13,11,3,7,4,6,12,5,16,10]",6
85152314,"[9,3,1,14,7,4,15,10,11,12,6,8,13,2,5,16]",6
85155309,"[7,2,13,14,6,15,8,16,11,5,12,3,9,10,4,1]",6
85159574,"[16,14,5,9,7,2,3,6,13,11,15,10,4,12,1,8]",6
85160746,"[10,4,9,2,7,1,14,8,15,3,12,16,13,5,11,6]",6
85165437,"[15,11,5,10,2,13,6,1,7,3,16,4,12,8,9,14]",6
85175838,"[3,16,13,6,12,10,5,1,7,2,15,9,8,14,11,4]",6
85178936,"[5,14,11,8,10,13,3,1,4,2,9,12,6,16,15,7]",6
85187354,"[9,5,10,4,6,2,16,3,13,1,12,14,15,7,11,8]",6
85188108,"[5,2,13,3,11,1,9,15,16,12,7,14,6,10,4,8]",6
85198804,"[1,14,6,11,12,15,2,13,8,16,4,3,7,9,5,10]",6
85210724,"[4,3,9,5,15,16,13,11,1,2,7,6,12,8,14,10]",6
85215813,"[1,8,16,4,14,12,15,10,7,3,6,2,13,5,9,11]",6
85216738,"[2,5,14,8,10,4,12,15,9,11,3,13,1,16,6,7]",6
85231655,"[7,1,10,3,12,15,13,14,6,2,8,5,16,4,11,9]",6
85239431,"[6,10,9,8,12,16,5,3,4,7,11,14,1,13,15,2]",6
85242748,"[4,3,12,5,9,1,13,16,10,15,2,11,8,14,6,7]",6
85244767,"[10,13,2,16,7,9,8,5,3,4,15,6,11,1,14,12]",6
85248123,"[16,11,8,13,4,1,7,2,14,9,10,12,6,15,3,5]",6
85252819,"[9,16,1,13,2,7,5,3,11,15,12,14,4,10,8,6]",6
85256759,"[8,9,10,5,14,15,3,1,4,2,13,16,7,12,11,6]",6
85275285,"[9,11,6,15,7,10,5,1,4,2,12,8,13,3,16,14]",6
85283392,"[3,11,5,10,9,12,6,14,4,16,2,1,7,13,8,15]",6
85292308,"[13,12,4,10,1,7,2,5,14,15,16,9,3,11,8,6]",6
85297336,"[16,4,12,6,1,3,15,2,9,7,13,11,14,5,10,8]",6
85330235,"[11,14,7,10,8,16,3,5,1,4,15,6,13,2,9,12]",6
85339599,"[7,9,5,16,13,15,6,10,8,11,4,2,3,14,1,12]",6
85340770,"[7,6,15,3,13,8,14,10,16,12,1,9,5,11,2,4]",6
85343740,"[9,15,2,7,10,1,14,6,3,12,4,13,5,8,11,16]",6
85350423,"[7,2,10,8,11,3,12,16,14,9,6,13,1,15,5,4]",6
85359105,"[8,4,12,5,15,6,14,9,16,11,2,10,3,13,1,7]",6
85373975,"[9,14,3,16,5,10,8,6,1,2,15,4,12,7,11,13]",6
85380813,"[4,15,6,13,14,12,8,11,7,16,3,1,5,9,2,10]",6
85398963,"[9,7,6,11,8,5,16,10,12,13,2,3,14,1,4,15]",6
85413474,"[2,5,13,12,7,16,4,11,14,3,15,1,9,10,8,6]",6
85421903,"[15,12,1,11,4,13,6,3,5,2,10,8,14,7,16,9]",6
85430662,"[4,13,11,6,12,16,5,2,7,3,14,15,1,9,10,8]",6
85431354,"[2,7,15,5,14,3,12,10,13,11,1,9,8,16,4,6]",6
85438309,"[12,10,2,7,14,3,9,4,1,11,6,13,5,8,16,15]",6
85504016,"[2,7,10,6,16,15,13,12,8,4,3,1,11,5,14,9]",6
85504552,"[16,1,11,3,8,5,14,2,13,6,12,9,10,7,15,4]",6
85509134,"[11,14,6,16,3,7,8,1,12,10,9,15,4,13,2,5]",6
85526812,"[4,13,6,11,14,16,8,12,5,15,2,1,7,9,3,10]",6
85554203,"[13,11,3,9,1,8,2,5,15,14,12,10,7,16,6,4]",6
85554263,"[13,12,7,10,5,3,2,6,15,14,11,9,8,16,4,1]",6
85577011,"[13,15,5,10,3,11,6,8,7,2,14,4,12,1,9,16]",6
85587124,"[13,9,7,8,12,1,10,5,6,15,3,16,4,2,11,14]",6
85591867,"[2,13,4,15,11,16,7,14,8,12,1,6,3,9,5,10]",6
85605269,"[13,2,7,16,6,3,14,12,9,15,1,8,11,4,5,10]",6
85642231,"[14,11,1,12,5,4,6,2,13,9,10,16,7,15,3,8]",6
85652907,"[8,10,9,7,15,14,5,1,6,2,16,13,4,12,11,3]",6
85654281,"[11,10,2,15,8,13,1,4,6,3,14,5,9,7,16,12]",6
85655645,"[2,13,3,10,9,15,4,14,6,11,8,5,1,12,7,16]",6
85655871,"[16,13,1,4,11,8,14,7,3,9,5,15,2,6,10,12]",6
85656891,"[5,11,12,4,9,15,1,7,3,8,10,14,6,13,16,2]",6
85660315,"[1,2,9,10,6,15,7,14,13,5,11,4,16,12,8,3]",6
85667050,"[15,10,1,3,13,4,9,8,7,12,2,14,5,6,16,11]",6
85677795,"[10,14,5,12,7,9,3,8,6,2,11,1,16,4,13,15]",6
85694377,"[14,7,12,8,6,3,13,5,10,2,16,11,15,4,9,1]",6
85697239,"[15,10,5,16,8,11,1,4,7,2,12,3,9,6,13,14]",6
85699961,"[13,10,3,14,5,16,8,7,2,1,12,6,9,4,15,11]",6
85709953,"[3,15,13,1,11,10,2,6,8,7,16,9,4,12,14,5]",6
85726266,"[7,6,14,3,13,10,9,15,4,1,2,5,16,8,11,12]",6
85740873,"[4,5,10,2,11,6,16,15,12,9,7,13,3,14,1,8]",6
85742146,"[10,4,9,1,6,5,12,7,11,2,14,16,15,3,13,8]",6
85757827,"[14,12,5,15,7,4,6,8,16,9,10,13,3,11,1,2]",6
85761260,"[13,9,8,12,2,5,1,6,10,11,15,14,3,16,7,4]",6
85765654,"[16,1,7,10,4,8,9,14,15,11,5,6,13,2,3,12]",6
85773351,"[8,14,12,5,13,11,6,3,2,7,16,15,1,9,10,4]",6
85784339,"[15,10,7,12,6,11,3,5,4,8,13,2,9,1,14,16]",6
85788423,"[11,15,1,10,4,6,8,5,12,13,14,9,2,16,7,3]",6
85792468,"[2,8,13,4,10,7,11,14,9,15,3,12,1,16,5,6]",6
85797558,"[16,11,2,10,8,6,4,7,13,12,14,9,1,15,5,3]",6
85812555,"[1,11,6,13,12,14,2,15,7,16,3,4,8,9,5,10]",6
85821953,"[7,3,10,2,13,16,11,14,1,5,6,8,12,4,15,9]",6
85824549,"[14,8,13,1,4,3,9,7,12,5,10,16,11,2,15,6]",6
85834053,"[4,9,10,2,14,12,7,5,6,8,15,11,1,16,13,3]",6
85838018,"[3,1,13,14,6,11,4,9,12,8,10,5,16,15,7,2]",6
85864027,"[12,10,2,3,14,4,9,1,5,15,6,13,8,7,16,11]",6
85864515,"[11,16,5,8,12,4,14,2,6,10,1,13,7,3,9,15]",6
85875676,"[16,15,2,4,12,5,13,1,3,14,8,9,7,6,11,10]",6
85876242,"[5,11,7,10,9,14,3,13,6,15,4,2,8,12,1,16]",6
85882344,"[13,5,14,1,7,8,12,3,9,4,15,16,11,2,10,6]",6
85884656,"[11,6,5,10,8,4,9,13,12,14,2,3,16,7,1,15]",6
85894669,"[6,2,11,3,10,5,16,13,9,15,4,14,1,12,7,8]",6
85903005,"[3,6,13,11,4,9,2,15,10,7,14,8,16,12,1,5]",6
85903179,"[10,5,9,3,7,2,13,4,15,6,14,12,16,1,11,8]",6
85910369,"[5,8,15,2,11,16,12,10,4,7,1,6,14,3,9,13]",6
85931403,"[6,13,2,9,10,16,4,11,3,12,1,8,7,15,5,14]",6
85933857,"[6,4,16,12,8,9,5,13,10,7,14,1,11,15,3,2]",6
85935776,"[12,16,4,3,13,2,14,1,6,15,8,10,5,7,11,9]",6
85937849,"[8,11,15,1,9,16,5,4,3,7,10,12,2,14,13,6]",6
85953797,"[4,9,10,2,13,15,3,5,1,6,14,16,8,12,11,7]",6
85960495,"[5,1,11,3,9,2,13,12,10,16,7,15,8,14,4,6]",6
85967288,"[10,8,1,16,2,7,15,9,14,11,5,4,12,3,6,13]",6
85968619,"[16,8,12,6,3,4,10,7,14,5,9,15,11,1,13,2]",6
85987699,"[7,14,1,10,9,15,6,11,2,16,3,5,4,13,8,12]",6
85993419,"[8,4,10,3,12,14,11,16,5,1,2,6,15,7,13,9]",6
86003947,"[12,9,3,16,2,8,6,5,10,11,15,13,4,14,7,1]",6
86005715,"[14,2,12,3,8,5,10,4,16,7,9,11,13,6,15,1]",6
86013882,"[4,8,12,7,9,5,15,14,10,11,1,16,6,13,2,3]",6
86021720,"[9,13,8,15,6,10,1,4,3,5,12,7,14,2,11,16]",6
86036088,"[7,5,9,3,13,12,14,15,1,2,6,4,16,8,11,10]",6
86059606,"[6,1,16,4,10,13,15,14,8,7,2,5,9,3,12,11]",6
86065046,"[4,14,16,8,15,13,3,5,1,6,12,11,7,9,10,2]",6
86068649,"[14,11,3,9,7,13,2,1,5,8,16,4,15,6,10,12]",6
86069772,"[12,7,8,13,1,6,16,11,10,15,3,5,14,4,2,9]",6
86074295,"[9,11,3,16,6,1,2,8,14,12,15,13,7,10,5,4]",6
86095585,"[15,12,6,4,13,1,11,7,8,14,2,10,5,3,16,9]",6
86100059,"[14,16,2,12,4,15,7,5,8,1,10,3,13,6,11,9]",6
86107720,"[13,15,6,16,3,7,8,2,14,9,10,11,4,12,1,5]",6
86108626,"[14,2,15,1,8,3,10,4,13,6,9,11,16,7,12,5]",6
86115760,"[13,4,14,7,6,1,10,2,15,5,9,11,16,3,12,8]",6
86124831,"[15,10,3,11,4,8,2,6,9,14,13,16,7,12,1,5]",6
86137625,"[7,11,5,12,15,10,3,13,2,9,1,6,4,14,8,16]",6
86158260,"[15,6,1,9,3,8,10,16,11,14,7,5,13,4,2,12]",6
86163478,"[8,16,15,5,12,9,2,3,6,7,11,10,4,14,13,1]",6
86168656,"[12,11,1,5,13,4,16,6,8,15,2,10,3,7,14,9]",6
86209324,"[16,9,7,15,4,8,1,3,10,12,13,14,5,11,2,6]",6
86214747,"[12,6,1,9,8,3,10,16,14,11,7,5,13,2,4,15]",6
86233270,"[8,7,9,10,1,11,2,13,15,3,14,4,16,12,6,5]",6
86251241,"[15,16,5,3,14,2,12,7,4,13,1,10,6,8,11,9]",6
86253501,"[11,8,7,12,6,4,15,13,14,10,2,5,9,3,1,16]",6
86264061,"[2,12,1,16,14,9,3,11,6,10,7,8,5,13,4,15]",6
86277219,"[14,10,2,1,11,8,9,7,6,16,4,13,5,3,12,15]",6
86288325,"[2,8,12,4,14,6,9,13,15,16,3,11,1,10,7,5]",6
86298709,"[13,11,3,10,6,1,8,2,16,14,15,9,4,12,5,7]",6
86310685,"[6,16,2,11,14,10,1,12,4,9,5,3,8,15,7,13]",6
86324876,"[12,15,8,13,5,1,7,2,14,10,9,16,6,11,4,3]",6
86329631,"[7,4,9,8,14,5,13,11,16,10,6,15,3,12,1,2]",6
86336348,"[12,5,15,6,2,4,13,7,10,3,14,11,16,1,9,8]",6
86339694,"[1,7,15,14,2,16,5,10,12,8,9,3,11,13,4,6]",6
86342604,"[14,6,11,4,2,7,16,5,15,1,12,10,9,3,13,8]",6
86351073,"[11,12,2,8,16,3,14,6,5,13,1,10,7,4,15,9]",6
86379628,"[9,14,6,4,10,1,12,8,5,15,7,11,2,3,16,13]",6
86392391,"[7,3,13,5,12,8,10,15,14,16,6,11,1,9,2,4]",6
86396960,"[9,13,6,16,8,5,1,2,11,14,15,12,3,10,4,7]",6
86404504,"[8,4,13,3,12,5,9,15,11,14,2,16,7,10,1,6]",6
86404517,"[16,9,4,15,7,12,1,6,8,3,13,5,10,2,14,11]",6
86406437,"[15,3,4,12,6,8,11,13,9,14,5,2,16,7,1,10]",6
86408008,"[9,7,10,3,1,8,13,6,14,5,16,15,12,4,11,2]",6
86409200,"[11,10,5,16,1,8,4,6,9,13,14,12,2,15,3,7]",6
86431480,"[4,5,13,1,12,10,9,16,7,8,3,6,11,2,14,15]",6
86447469,"[15,3,4,9,5,1,10,13,16,11,6,8,14,7,2,12]",6
86469620,"[14,13,4,10,1,15,7,3,6,5,12,2,11,8,9,16]",6
86472650,"[5,6,16,14,1,11,3,13,15,8,12,4,10,9,7,2]",6
86476305,"[6,14,7,10,9,11,5,12,2,16,8,4,1,15,3,13]",6
86477108,"[15,16,2,14,4,5,7,8,13,9,10,12,3,11,1,6]",6
86502445,"[10,14,2,11,8,3,7,5,13,16,12,15,6,9,4,1]",6
86503034,"[16,12,1,4,11,3,15,5,7,14,2,9,8,6,13,10]",6
86505367,"[10,14,5,12,3,4,2,7,15,16,13,11,1,9,8,6]",6
86514138,"[7,15,3,9,10,16,1,12,8,14,4,6,2,11,5,13]",6
86525480,"[15,2,16,6,8,4,12,5,9,7,14,13,11,3,10,1]",6
86525860,"[14,13,4,12,6,8,7,5,11,9,10,16,1,15,2,3]",6
86530528,"[3,8,13,11,4,15,1,10,16,5,9,7,14,12,6,2]",6
86538538,"[7,13,8,11,15,9,3,16,2,10,6,4,1,14,5,12]",6
86551892,"[11,6,8,15,2,7,14,12,9,16,1,5,13,3,4,10]",6
86552024,"[8,2,15,14,6,16,1,10,13,3,9,7,12,11,5,4]",6
86562820,"[16,15,8,7,13,3,11,5,1,10,4,12,2,6,9,14]",6
86570796,"[13,12,6,10,5,14,8,7,3,1,16,2,11,4,9,15]",6
86598066,"[4,8,15,5,13,11,14,9,2,3,1,7,16,6,10,12]",6
86603698,"[8,15,16,6,14,11,4,2,7,1,12,13,5,9,10,3]",6
86610620,"[2,1,12,4,15,10,9,11,7,3,8,5,14,6,13,16]",6
86612900,"[10,12,1,2,9,7,14,6,4,16,3,13,8,5,11,15]",6
86617629,"[7,14,2,13,16,11,5,15,6,12,4,8,1,9,3,10]",6
86621382,"[15,10,1,7,13,2,9,6,8,12,4,16,5,3,14,11]",6
86630217,"[12,16,8,9,2,15,7,6,1,5,11,3,14,4,10,13]",6
86644176,"[1,14,16,8,13,15,3,5,2,4,12,11,6,10,9,7]",6
86645697,"[13,3,2,15,1,7,11,14,12,10,5,6,9,8,4,16]",6
86657570,"[11,16,4,2,15,1,14,8,7,9,3,12,6,5,10,13]",6
86662669,"[16,2,3,10,4,6,9,11,13,15,5,8,14,1,7,12]",6
86673870,"[4,3,11,5,16,12,15,9,1,2,8,7,13,6,10,14]",6
86685709,"[4,15,11,2,9,12,8,6,1,3,10,14,7,16,13,5]",6
86687855,"[7,4,16,6,15,1,12,10,14,13,2,9,8,11,3,5]",6
86719366,"[10,14,7,2,9,6,13,4,5,12,1,15,3,8,16,11]",6
86726250,"[11,12,8,10,5,13,1,2,3,4,15,7,16,6,9,14]",6
86728854,"[1,2,16,5,14,9,10,13,3,4,7,8,15,6,11,12]",6
86737164,"[5,10,9,6,16,15,3,1,4,8,12,13,7,14,11,2]",6
86737497,"[1,6,12,15,3,10,8,16,9,7,13,5,11,14,2,4]",6
86739400,"[3,6,10,9,8,14,1,16,15,4,11,2,12,13,5,7]",6
86744878,"[15,3,6,13,8,4,14,16,11,9,5,7,10,1,2,12]",6
86755870,"[15,14,7,13,4,16,1,3,5,6,10,8,12,2,11,9]",6
86764909,"[5,8,16,4,14,9,10,12,2,7,1,3,11,6,13,15]",6
86783584,"[1,3,10,6,14,15,11,13,2,7,5,4,12,8,16,9]",6
86793714,"[16,11,6,5,13,4,12,2,1,10,8,15,3,7,9,14]",6
86802266,"[6,15,12,1,13,14,8,3,7,4,11,16,2,9,10,5]",6
86815976,"[4,6,12,7,15,11,14,9,1,8,5,3,13,2,10,16]",6
86836650,"[15,3,11,6,2,8,9,7,13,4,10,16,12,5,14,1]",6
86845674,"[5,8,16,6,12,1,9,15,13,14,7,11,2,10,4,3]",6
86862916,"[10,16,4,5,9,6,12,2,3,14,8,11,7,1,13,15]",6
86868414,"[3,16,11,7,9,13,8,1,5,4,10,12,2,15,14,6]",6
86871157,"[7,1,12,13,3,10,5,14,9,8,16,2,11,15,6,4]",6
86871969,"[16,12,4,14,5,13,2,6,1,3,9,7,15,8,11,10]",6
86872527,"[1,3,10,7,12,11,14,16,8,5,2,6,15,4,13,9]",6
86872989,"[14,4,12,5,8,1,13,2,10,7,16,11,15,6,9,3]",6
86880532,"[15,5,4,10,3,1,9,14,13,12,8,6,16,7,2,11]",6
86889038,"[5,13,1,9,10,14,7,16,2,15,8,4,3,11,6,12]",6
86896933,"[9,13,8,16,1,10,5,2,3,4,11,7,14,6,12,15]",6
86898735,"[11,13,8,12,6,1,2,7,14,9,10,15,3,16,4,5]",6
86900890,"[13,10,6,12,8,16,5,2,1,3,11,4,9,7,14,15]",6
86905488,"[7,2,11,1,9,5,15,13,10,16,6,14,3,12,8,4]",6
86905632,"[1,13,2,14,11,15,4,12,3,16,7,8,5,9,6,10]",6
86909647,"[4,14,1,11,16,9,7,13,6,10,8,3,5,12,2,15]",6
86913016,"[10,5,9,1,7,4,13,2,15,6,16,11,12,3,14,8]",6
86922339,"[4,8,12,3,15,13,11,10,2,6,5,7,14,1,9,16]",6
86931879,"[12,6,5,13,4,1,15,16,14,10,3,8,9,7,2,11]",6
86933894,"[7,1,14,11,3,12,6,13,16,5,15,4,10,9,2,8]",6
86938523,"[10,15,7,13,8,9,3,4,1,5,16,2,14,6,12,11]",6
